
Label:,1.[AM] Wild Type:CCA1:W:s:s,2.[AN] Wild Type:CCA1:W:s:s,3.[AO] Wild Type:CCA1:W:s:s,4.[AP] Wild Type:CCA1:W:s:s,5.[AQ] Wild Type:CCA1:W:s:s,6.[AR] Wild Type:CCA1:W:s:s,7.[AS] Wild Type:CCA1:W:s:s,8.[AT] Wild Type:CCA1:W:s:s,9.[AU] Wild Type:CCA1:W:s:s,10.[AV] Wild Type:CCA1:W:s:s,11.[AW] Wild Type:CCA1:W:s:s,12.[AX] Wild Type:CCA1:W:s:s,13.[AY] Wild Type:CCA1:W:s:s,14.[AZ] Wild Type:CCA1:W:s:s,15.[BA] Wild Type:CCA1:W:s:s,16.[BB] Wild Type:CCA1:W:s:s,17.[BC] Wild Type:CCA1:W:s:s,18.[BD] Wild Type:CCA1:W:s:s,19.[BE] Wild Type:CCA1:W:s:s,20.[GD] Wild Type:ELF3:U:g:g,21.[FO] Wild Type:ELF3:U:s:s,22.[FP] Wild Type:ELF3:U:s:s,23.[FQ] Wild Type:ELF3:U:s:s,24.[FR] Wild Type:ELF3:U:s:s,25.[FS] Wild Type:ELF3:U:s:s,26.[FT] Wild Type:ELF3:U:s:s,27.[FU] Wild Type:ELF3:U:s:s,28.[FV] Wild Type:ELF3:U:s:s,29.[FW] Wild Type:ELF3:U:s:s,30.[FX] Wild Type:ELF3:U:s:s,31.[FY] Wild Type:ELF3:U:s:s,32.[FZ] Wild Type:ELF3:U:s:s,33.[GA] Wild Type:ELF3:U:s:s,34.[GB] Wild Type:ELF3:U:s:s,35.[GC] Wild Type:ELF3:U:s:s,36.[GE] Wild Type:TOC1:W:s:s,37.[GF] Wild Type:TOC1:W:s:s,38.[GG] Wild Type:TOC1:W:s:s,39.[GH] Wild Type:TOC1:W:s:s,40.[GI] Wild Type:TOC1:W:s:s,41.[GJ] Wild Type:TOC1:W:s:s,42.[GK] Wild Type:TOC1:W:s:s,43.[GL] Wild Type:TOC1:W:s:s,44.[GM] Wild Type:TOC1:W:s:s,45.[GN] Wild Type:TOC1:W:s:s,46.[GO] Wild Type:TOC1:W:s:s,47.[GP] Wild Type:TOC1:W:s:s,48.[GQ] Wild Type:TOC1:W:s:s,49.[GR] Wild Type:TOC1:W:s:s,50.[GS] Wild Type:TOC1:W:s:s,51.[GT] Wild Type:TOC1:W:s:s,52.[GU] Wild Type:TOC1:W:s:s,53.[GV] Wild Type:TOC1:W:s:s,54.[B] Wild Type:CAB:6:s:s,55.[C] Wild Type:CAB:6:s:s,56.[D] Wild Type:CAB:6:s:s,57.[E] Wild Type:CAB:6:s:s,58.[F] Wild Type:CAB:6:s:s,59.[G] Wild Type:CAB:6:s:s,60.[H] Wild Type:CAB:6:s:s,61.[I] Wild Type:CAB:6:s:s,62.[J] Wild Type:CAB:6:s:s,63.[K] Wild Type:CAB:6:s:s,64.[L] Wild Type:CAB:6:s:s,65.[M] Wild Type:CAB:6:s:s,66.[N] Wild Type:CAB:6:s:s,67.[O] Wild Type:CAB:6:s:s,68.[P] Wild Type:CAB:6:s:s,69.[Q] Wild Type:CAB:6:s:s,70.[R] Wild Type:CAB:6:s:s,71.[S] Wild Type:CAB:6:s:s,72.[T] Wild Type:CAB:6:s:s,73.[U] Wild Type:CAB:6:s:s,74.[V] Wild Type:CAB:6:s:s,75.[W] Wild Type:CAB:6:g:g,76.[GW] Wild Type:TOC1:W:g:g,77.[CC] cca1;lhy:CCR2:W:s:s,78.[CD] cca1;lhy:CCR2:W:s:s,79.[CE] cca1;lhy:CCR2:W:s:s,80.[CF] cca1;lhy:CCR2:W:s:s,81.[CG] cca1;lhy:CCR2:W:s:s,82.[CH] cca1;lhy:CCR2:W:s:s,83.[CI] cca1;lhy:CCR2:W:s:s,84.[CJ] cca1;lhy:CCR2:W:s:s,85.[CK] cca1;lhy:CCR2:W:s:s,86.[CL] cca1;lhy:CCR2:W:s:s,87.[CM] cca1;lhy:CCR2:W:s:s,88.[CN] cca1;lhy:CCR2:W:s:s,89.[CO] cca1;lhy:CCR2:W:s:s,90.[CP] cca1;lhy:CCR2:W:s:s,91.[CQ] cca1;lhy:CCR2:W:s:s,92.[CR] cca1;lhy:CCR2:W:g:g,93.[CB] Wild Type:CCR2:W:g:g,94.[BG] Wild Type:CCR2:W:s:s,95.[BH] Wild Type:CCR2:W:s:s,96.[BI] Wild Type:CCR2:W:s:s,97.[BJ] Wild Type:CCR2:W:s:s,98.[BK] Wild Type:CCR2:W:s:s,99.[BL] Wild Type:CCR2:W:s:s,100.[BM] Wild Type:CCR2:W:s:s,101.[BN] Wild Type:CCR2:W:s:s,102.[BO] Wild Type:CCR2:W:s:s,103.[BP] Wild Type:CCR2:W:s:s,104.[BQ] Wild Type:CCR2:W:s:s,105.[BR] Wild Type:CCR2:W:s:s,106.[BS] Wild Type:CCR2:W:s:s,107.[BT] Wild Type:CCR2:W:s:s,108.[BU] Wild Type:CCR2:W:s:s,109.[BV] Wild Type:CCR2:W:s:s,110.[BW] Wild Type:CCR2:W:s:s,111.[BX] Wild Type:CCR2:W:s:s,112.[BY] Wild Type:CCR2:W:s:s,113.[BZ] Wild Type:CCR2:W:s:s,114.[CA] Wild Type:CCR2:W:s:s,115.[BF] Wild Type:CCA1:W:g:g,116.[CS] cca1;lhy;gi:CCR2:W:s:s,117.[CT] cca1;lhy;gi:CCR2:W:s:s,118.[CU] cca1;lhy;gi:CCR2:W:s:s,119.[CV] cca1;lhy;gi:CCR2:W:s:s,120.[CW] cca1;lhy;gi:CCR2:W:s:s,121.[CX] cca1;lhy;gi:CCR2:W:s:s,122.[CY] cca1;lhy;gi:CCR2:W:s:s,123.[CZ] cca1;lhy;gi:CCR2:W:s:s,124.[DA] cca1;lhy;gi:CCR2:W:s:s,125.[DB] cca1;lhy;gi:CCR2:W:s:s,126.[DC] cca1;lhy;gi:CCR2:W:s:s,127.[DD] cca1;lhy;gi:CCR2:W:s:s,128.[DE] cca1;lhy;gi:CCR2:W:s:s,129.[DF] cca1;lhy;gi:CCR2:W:s:s,130.[DG] cca1;lhy;gi:CCR2:W:s:s,131.[DH] cca1;lhy;gi:CCR2:W:s:s,132.[DI] cca1;lhy;gi:CCR2:W:s:s,133.[DJ] cca1;lhy;gi:CCR2:W:s:s,134.[DK] cca1;lhy;gi:CCR2:W:s:s,135.[DL] cca1;lhy;gi:CCR2:W:s:s,136.[DM] cca1;lhy;gi:CCR2:W:s:s,137.[DN] cca1;lhy;gi:CCR2:W:s:s,138.[DO] cca1;lhy;gi:CCR2:W:g:g,139.[X] elf3-4:CAB:6:s:s,140.[Y] elf3-4:CAB:6:s:s,141.[Z] elf3-4:CAB:6:s:s,142.[AA] elf3-4:CAB:6:s:s,143.[AB] elf3-4:CAB:6:s:s,144.[AC] elf3-4:CAB:6:s:s,145.[AD] elf3-4:CAB:6:s:s,146.[AE] elf3-4:CAB:6:s:s,147.[AF] elf3-4:CAB:6:s:s,148.[AG] elf3-4:CAB:6:s:s,149.[AH] elf3-4:CAB:6:s:s,150.[AI] elf3-4:CAB:6:s:s,151.[AJ] elf3-4:CAB:6:s:s,152.[AK] elf3-4:CAB:6:s:s,153.[AL] elf3-4:CAB:6:g:g,154.[EV] toc1 -OX:CAB:6:s:s,155.[EW] toc1 -OX:CAB:6:s:s,156.[EX] toc1 -OX:CAB:6:s:s,157.[EY] toc1 -OX:CAB:6:s:s,158.[EZ] toc1 -OX:CAB:6:s:s,159.[FA] toc1 -OX:CAB:6:s:s,160.[FB] toc1 -OX:CAB:6:s:s,161.[FC] toc1 -OX:CAB:6:s:s,162.[FD] toc1 -OX:CAB:6:s:s,163.[FE] toc1 -OX:CAB:6:s:s,164.[FF] toc1 -OX:CAB:6:s:s,165.[FG] toc1 -OX:CAB:6:s:s,166.[FH] toc1 -OX:CAB:6:s:s,167.[FI] toc1 -OX:CAB:6:s:s,168.[FJ] toc1 -OX:CAB:6:s:s,169.[FK] toc1 -OX:CAB:6:s:s,170.[FL] toc1 -OX:CAB:6:s:s,171.[FM] toc1 -OX:CAB:6:s:s,172.[GX] Wild Type:PHYA:u:s:s,173.[GY] Wild Type:PHYA:u:s:s,174.[GZ] Wild Type:PHYA:u:s:s,175.[HA] Wild Type:PHYA:u:s:s,176.[HB] Wild Type:PHYA:u:s:s,177.[HC] Wild Type:PHYA:u:s:s,178.[HD] Wild Type:PHYA:u:s:s,179.[HE] Wild Type:PHYA:u:s:s,180.[HF] Wild Type:PHYA:u:s:s,181.[HG] Wild Type:PHYA:u:s:s,182.[HH] Wild Type:PHYA:u:s:s,183.[HI] Wild Type:PHYA:u:s:s,184.[HJ] Wild Type:PHYA:u:s:s,185.[HK] Wild Type:PHYA:u:s:s,186.[HL] Wild Type:PHYA:u:s:s,187.[HM] Wild Type:PHYA:u:s:s,188.[HN] Wild Type:PHYA:u:s:s,189.[FN] toc1 -OX:CAB:6:g:g,190.[HO] Wild Type:PHYA:u:g:g,191.[DP] toc1 -9:CAB:6:s:s,192.[DQ] toc1 -9:CAB:6:s:s,193.[DR] toc1 -9:CAB:6:s:s,194.[DS] toc1 -9:CAB:6:s:s,195.[DT] toc1 -9:CAB:6:s:s,196.[DU] toc1 -9:CAB:6:s:s,197.[DV] toc1 -9:CAB:6:s:s,198.[DW] toc1 -9:CAB:6:s:s,199.[DX] toc1 -9:CAB:6:s:s,200.[DY] toc1 -9:CAB:6:s:s,201.[DZ] toc1 -9:CAB:6:s:s,202.[EA] toc1 -9:CAB:6:s:s,203.[EB] toc1 -9:CAB:6:s:s,204.[EC] toc1 -9:CAB:6:s:s,205.[ED] toc1 -9:CAB:6:s:s,206.[EE] toc1 -9:CAB:6:s:s,207.[EF] toc1 -9:CAB:6:s:s,208.[EG] toc1 -9:CAB:6:s:s,209.[EH] toc1 -9:CAB:6:s:s,210.[EI] toc1 -9:CAB:6:s:s,211.[EJ] toc1 -9:CAB:6:s:s,212.[EK] toc1 -9:CAB:6:s:s,213.[EL] toc1 -9:CAB:6:s:s,214.[EM] toc1 -9:CAB:6:s:s,215.[EN] toc1 -9:CAB:6:s:s,216.[EO] toc1 -9:CAB:6:s:s,217.[EP] toc1 -9:CAB:6:s:s,218.[EQ] toc1 -9:CAB:6:s:s,219.[ER] toc1 -9:CAB:6:s:s,220.[ES] toc1 -9:CAB:6:s:s,221.[ET] toc1 -9:CAB:6:s:s,222.[EU] toc1 -9:CAB:6:g:g,
25.4166,226730.99999999997,316142.5592105263,368457.96710526315,347591.42763157893,373485.5789473683,373050.4407894737,310857.677631579,277747.02631578955,260688.4210526316,318622.03289473685,282084.05263157893,248999.58486842093,252363.26973684214,433883.1710526316,263556.0460526316,265156.40789473685,297527.3947368421,276666.52631578955,291722.07236842124,2169310.730263158,242093.46052631582,225674.84868421053,240833.60526315795,287467.4671052632,239654.88157894733,226132.1907894737,242151.8947368421,240927.03947368416,228312.50657894748,247249.2171052632,249237.39473684205,236699.79605263166,235712.42763157905,223480.5657894737,249790.32894736843,166821.10526315795,170534.82894736846,172137.96710526317,169100.25657894733,166918.34210526317,168469.78289473694,174229.2434210527,201877.37500000003,169853.93421052632,167539.33552631587,167576.16447368416,180784.3684210527,176295.03289473685,177680.41447368427,171084.43421052638,178314.99999999994,174945.71052631584,173456.45394736849,209688.480263158,309988.61184210534,320561.97368421056,183621.22368421053,330569.78289473697,212727.49999999997,232957.68421052644,200055.88157894748,298237.34868421056,229678.0921052631,238701.9934210528,238089.28947368424,234715.8486842105,208805.42763157905,234932.95394736857,239565.9868421053,252258.96710526323,241326.87499999997,271061.8355263157,267089.1907894738,304833.06578947365,2730608.0592105268,559513.2105263158,199197.47368421056,207664.1118421053,205116.57236842118,328977.5000000001,261994.10526315792,237977.82236842107,271443.6447368421,327482.00657894753,226441.51315789483,225817.00657894745,225868.3157894737,486209.3421052634,258677.2039473685,259425.5921052633,243891.90789473688,1254835.7828947373,551308.1381578952,163580.06578947383,161263.18421052635,162292.23684210537,172372.2434210527,163297.47368421045,170726.70394736846,170951.0657894737,170268.95394736846,164220.00000000006,165373.69736842104,183215.93421052635,171009.01973684214,170285.94078947374,166536.67763157905,159486.90131578958,171552.97368421056,167032.26315789475,161693.30263157887,171747.9736842106,174016.90131578955,163229.0394736842,3616619.2236842103,159960.6513157895,163218.38815789472,165356.36184210537,169425.45394736834,164779.34868421062,162344.9407894737,181439.00657894742,162061.86842105264,162477.7565789474,155154.447368421,159895.18421052632,173869.07894736849,167716.06578947365,166625.9934210527,171786.05921052635,166395.45394736843,170355.6052631579,166620.51315789472,162020.0723684211,168018.42105263163,167898.71052631573,167279.46710526317,807516.5328947373,177874.9671052632,167148.83552631584,188426.38157894733,199112.10526315792,167283.03289473694,185434.27631578944,171805.51973684217,171604.33552631576,207031.95394736837,179567.1052631579,172716.91447368433,176141.57236842107,149233,145513.17105263163,922293.8421052624,216909.7894736843,299979.5723684212,261601.15131578955,274522.7565789474,282641.9210526317,281201.69078947377,187652.0986842106,214079.20394736849,245704.12500000003,240208.80263157896,328853.8815789475,254404.44078947377,256553.8618421053,241848.32894736849,284442.99342105264,249381.3618421054,275844.03289473697,311062.28289473697,561985.4013157897,494475.3552631581,523233.96710526384,453968.20394736866,503289.48684210546,408212.5986842107,391112.7039473686,299130.82894736854,1178828.7828947366,337395.7236842107,426006.66447368433,372333.01973684225,443545.74342105276,364972.5592105264,434785.0921052633,278899.6736842107,225256.02631578955,1617411.4342105268,6993530.407894741,172469.5263157895,169310.56578947365,176439.98684210528,169857.2434210526,165362.5197368421,170193.89473684217,158981.3947368421,169751.3486842105,172925.4144736842,170337.75657894742,191574.67105263163,168602.01315789472,169439.427631579,158709.80921052635,980109.8421052627,190760.9342105263,191609.3881578948,178383.375,188844.05263157896,195456.3618421053,185981.5197368421,235174.5065789474,180535.16447368424,246613.15789473688,176846.09868421056,179492.80263157902,208507.427631579,201473.50657894742,212528.89473684214,199780.4802631578,177527.32894736849,1165704.046052632,
26.9166,214869.06382978722,297661.44092945126,351563.5422732363,304433.312150056,320952.9070548712,323975.75055991043,279204.9610862263,255276.0257558791,242757.39081746925,289816.45772676374,257817.79619260918,209944.12561590134,220614.7533594625,356488.63549832033,248478.98124300112,249440.59070548715,293934.4714445689,265540.8555431131,291820.9644456889,1938590.5019596866,245964.87625979845,219122.1923292273,238415.01791713331,267977.5209966406,224310.9479283314,220507.25055991043,232344.1948488242,229948.80459126533,221248.41069428902,232716.8933370661,230719.3650615901,221625.54507278843,229003.65257558803,211874.38353863385,241268.40705487123,165144.91153415458,168709.19428891383,169655.4571668533,166371.52771556546,164715.61142217246,165784.0428331468,171137.13185890263,198711.47340425535,171763.21220604703,165550.83902575597,165485.6077827547,178700.020156775,172843.43645016797,174270.83118701013,168100.5100783875,173623.829787234,171238.9932810751,168877.80599104147,245705.74664053766,268682.0456326988,270320.2295632699,263669.7082866741,287571.7024076149,204431.80851063828,274236.03135498334,244372.3521836507,302935.4902015678,257662.38801791705,313500.0361142219,220613.55991041436,263634.87318029115,316526.3759798433,220471.61450167987,278255.4339305712,290548.35078387463,231364.38829787233,285381.158174692,286643.463325868,280937.4686450168,3286204.0579507286,545890.8017917133,201099.2295632699,210792.10946248606,206374.94316909308,313986.7021276597,263139.76259798434,244017.86870100786,268305.6948488242,343620.68729003373,219512.75755879073,228251.53835386343,220912.3941769317,519269.35610302375,257771.09322508404,257937.81354983218,248650.37793952975,1193703.532194849,540995.1990481528,162225.1707726765,160450.56326987685,160525.38073908185,169910.9190929452,161364.76147816342,169128.26343785,170444.66013437853,166965.78471444573,164139.36170212773,163394.8952967525,181320.70156774917,167310.74272116463,170336.2399216126,163287.59938409863,158328.88213885788,168416.10190369544,166112.00223964168,160895.5727883538,172208.0167973125,167458.03107502806,162479.05991041436,3207227.5380739085,161021.2757558791,162806.0820268757,164779.20520716696,170381.50811870093,165478.5114781636,163550.58034714448,184957.53835386343,162498.4244120941,160628.44260918253,153719.0335946248,163155.28667413216,175469.94960806277,167912.9580067189,168881.82334826433,175286.78135498325,169180.23152295634,171543.14557670773,167374.3320268757,163666.02827547598,168039.51847704372,169318.31243001114,166960.5422732363,906443.4151735727,180635.49972004484,169148.64753639422,196393.47984322504,206219.72004479286,173064.24496080636,189450.9938409854,177284.12569988807,170181.0517917133,210455.74216125414,187689.5072788354,177861.8737402017,183228.772956327,151272.72340425532,155858.63549832033,1376252.27099664,305180.8577827548,334564.68784994417,302212.616181411,334578.2298432252,340546.3482642778,326176.12290033605,242485.2455207168,278958.79535274365,274574.03723404254,264145.2110862263,353008.9053751401,301133.9207726764,299006.33286674134,275338.1517357223,302351.65313549835,308638.3541433372,314424.5853863383,368665.8513437852,502602.7332026879,407167.36898096325,466611.116741322,363769.09322508425,412889.92329227336,351914.4582866743,359628.60386338196,282531.8751399778,1047296.8938969766,299910.70828667434,349478.43756998895,350921.6788913775,401128.8127099666,343591.01539753645,400773.2816349386,273929.12743561045,209426.3236282196,2047273.744120941,6079207.207726766,177947.19596864504,183838.21332586784,182398.7105263158,171809.85526315786,175248.6363381859,175499.9820828668,169936.4714445689,178391.53275475922,182198.27799552074,173983.1234602464,210128.61422172457,189149.20436730122,173050.92917133262,161842.3664613662,1182008.1433370656,207038.14837625978,213320.89053751406,186791.38829787233,199206.09406494963,197096.86478163497,204993.40229563272,235633.55963045915,181733.9907614782,249813.3034714446,197650.01147816353,204750.61534154543,207106.6312989922,212966.6234602464,228030.83314669656,208492.59770436722,183190.57726763724,1319510.130179172,
28.4166,212927.12765957447,261790.32264837626,312529.1174412095,277955.196668533,270540.235162374,301011.06033034716,262842.24454087345,241865.02519596872,258806.36058230684,278600.8825587906,232521.53975363937,190206.66636338175,189846.2369820829,316874.099944009,226601.91643337067,220684.77351623744,278761.54815229564,253725.18477043675,278079.8565229565,2194060.273656215,236146.2919932811,218069.5359742441,239736.43057110868,265787.57488801796,223997.01427771553,224702.31033034716,229556.49496080627,224020.56970884654,227494.31480963057,245234.56956886902,230921.33538633812,224381.2940929452,230454.87751959698,213598.20128779399,243206.48516237404,167198.71780515122,170973.55963045917,171332.94722844346,168912.7988521836,166732.88073908177,168318.30277155666,172265.02029675257,200475.57180851066,170032.49020156777,168392.34252519606,167745.05109182524,179595.67189249725,174121.8400055991,175181.247900336,169056.58594624864,174582.65957446804,171992.2760358343,168019.1580347145,256393.01301791726,253565.47942329233,252778.48544232929,270158.1928891378,260693.62192049282,200636.1170212766,284404.37849944015,246058.82278835395,298823.631718925,260256.68393057107,311448.078807391,221377.83034714448,262723.8976763718,323537.3243281076,205630.27505599117,277764.881019037,266197.7344624861,240721.90159574468,271040.48082306824,285527.7358622622,256511.8715005599,2689490.0566909295,540788.393057111,198420.98544232926,209030.1070828668,206723.31396976497,288735.90425531927,259785.41993281082,245437.91503359465,276697.7449608063,336919.36800112,217184.00195968657,226586.07012877942,218226.47256438975,589319.3701007841,260884.98250279963,264090.03499440104,251248.84798432255,1201111.2814949611,643132.2599384104,167860.2757558792,167267.94232922734,167858.52463605834,177239.59476483768,165012.0492721164,175409.82292833153,182888.25447928335,166972.615481523,171028.72340425538,168496.09322508398,187685.46892497202,171862.46570548715,176456.53905375145,171058.52113661822,172480.86296192618,175279.2301231803,170181.7413213886,169857.8429451287,173068.05991041442,172279.1608342666,170339.08034714448,2277365.852463606,167511.90019596866,171853.77589585667,172552.04857222855,177647.56229003353,170287.67427211654,166856.21990481525,202606.07012877945,170074.98040313553,166139.1286394177,159383.6198208286,171065.38913773798,184740.82026875706,177139.85022396414,176837.65327547598,178387.50349944012,176935.00909854425,178800.68589025756,177998.15089585664,170861.98418253084,173750.6159014558,179187.91433370655,170941.6174412094,964540.2974524081,185326.03233482648,169678.45954647262,209270.57810750275,221667.3348264278,182915.45702687578,195907.71136618138,189862.731662934,174447.76805711084,216659.5303751399,193331.90929451288,187166.83300671904,190265.97354423295,159912.44680851063,167414.099944009,1624920.6998880175,306821.92609182536,306379.8033314671,291174.08104703255,334073.7031075029,309370.77547592396,311330.5550111983,266678.39235722297,294148.38675811875,282323.9494680852,271251.61954087345,321613.9291713327,301203.4007558791,294748.8038913774,280897.97452407615,296100.31284994405,292815.346444569,312455.1378779396,352259.4197928333,477260.0650895859,365309.3826987684,528088.2663773804,314589.9825027998,414030.3597424414,348986.3178891379,361774.5037793954,273542.9213325869,1033555.0048992162,319525.6928891379,356590.21066629357,367420.3380459128,396301.88199888036,336709.4715845466,395511.4711646139,258718.58118701022,218536.6209406496,2041046.0540313553,4669384.007558794,175534.86562150056,200805.860862262,187757.43421052632,178922.46710526315,188944.75293952966,181776.06942889144,175041.54815229564,189861.71682530793,192051.14151735723,183868.4903415454,221122.55739081753,196966.39557670773,178402.43071108626,168284.9237122061,1332636.4445688685,227225.36254199327,219902.39291713331,187539.40159574468,208238.13549832028,204397.36772116466,223155.2848544233,252932.6126819709,186742.81704927215,243323.44904815234,200663.9242721165,204208.42805151184,204895.8349664054,228689.7403415454,231392.771556551,216244.71514557663,184203.825587906,1413706.2143057114,
29.9166,190305.1914893617,219279.20436730125,255084.6926091826,227237.0811870101,227257.5632698768,249926.3701007839,226529.5279955207,214974.02463605828,235615.33034714448,244245.30739081747,213345.28331466962,167494.20711086216,165687.72060470327,262619.5643896976,189214.8516237402,190418.9563269877,229848.6248600224,222019.5139977604,232328.74860022412,2238150.045352744,225347.70772676374,217386.87961926093,233107.84322508404,259377.62877939537,223893.08062709964,217527.37010078388,225808.79507278837,219262.33482642772,222900.2189249721,234032.24580067195,222803.30571108617,220527.04311310197,220046.10246360593,215892.0190369541,242584.56326987685,164982.52407614788,169057.92497200452,170570.4372900336,166644.06998880176,164180.15005599105,166422.56270996653,170142.90873460253,198299.67021276598,168091.76819708847,166203.84602463615,166084.49440089578,177431.32362821954,171340.24356103025,174011.66461366185,167032.6618141098,172451.4893617021,169505.55879059355,164820.5100783875,211580.27939529685,210188.91321388583,213236.7413213886,219336.67749160135,221085.54143337076,180890.42553191487,227852.72564389705,212965.29339305722,294171.7732362822,225310.97984322504,247196.12150056005,194542.1007838746,232822.92217245238,250168.27267637185,184408.93561030246,233024.32810750286,221957.1181410975,207949.414893617,234129.80347144452,237452.00839865633,221536.274356103,1972036.0554311313,525905.9843225084,188962.7413213886,199928.10470324755,202361.68477043687,280645.10638297885,238071.07726763724,223007.96136618144,277389.7950727884,310028.0487122062,209345.24636058242,214140.60190369547,207720.55095184775,582169.3840985444,247148.8717805152,250322.2564389699,224497.3180291154,1108869.0307950731,1028049.3208286678,174125.38073908188,175915.32138857784,177641.6685330348,182408.27043673018,165649.33706606936,188571.38241881304,200961.84882418814,179699.4462486003,176918.08510638305,172267.29115341546,202110.23628219488,174794.18868980964,191186.83818589032,184569.44288913783,186032.8437849945,181272.35834266522,174101.48040313553,180470.11310190364,181008.1030235163,179990.2905935051,177719.1007838746,1560054.1668533036,166282.52463605825,173721.46976483762,173494.89193729014,177983.61646136612,174666.8370660695,167121.85946248603,213474.6019036955,170251.53639417695,166649.81466965287,161388.20604703244,170175.4916013438,195611.69092945135,176986.74244120938,174573.48320268764,179498.22564389702,176589.78667413213,181198.2262038074,179621.96976483762,169687.94008958573,175021.71332586792,182347.51623740196,171552.69260918253,1181487.1797312435,187026.56494960812,169758.271556551,211097.6763717805,216264.94960806274,182536.66909294523,195424.42889137735,203501.3376259799,174094.4843225084,217363.3185890257,193204.3113101904,188271.7922732364,188573.17413213887,159002.17021276595,166509.5643896977,1465759.1287793946,252952.99440089593,255194.91881299007,250025.54591265402,276429.1763717806,252825.20268757013,270764.98712206056,247121.53919372908,263757.9781634939,233793.8617021277,226228.02799552077,267718.9529675253,256142.88073908183,264631.27491601347,238117.79731243005,261268.9725643897,253292.33874580078,255785.69036954097,276562.9882418815,374397.39697648404,335491.39641657355,704665.4160134385,305620.87178051536,348670.7961926093,296528.1774916015,308840.4036954089,248453.96752519612,1006103.1159014559,289580.67749160156,330751.9837625982,326318.99720044807,352134.9512877941,293237.92777155666,344429.66069428914,224818.03493840998,214716.91825307958,1668488.3639417698,3935710.8073908202,175552.5352743561,196513.50839865618,184046.15789473685,178815.0789473684,178160.86954087345,177612.15677491607,173036.62486002242,189641.90089585664,186924.00503919373,179063.85722284438,215646.50055991046,187413.5867861142,175373.9322508399,162707.48096304596,1313614.7458006714,215672.57670772675,201663.89529675257,182997.414893617,202880.17693169095,201597.87066069432,199507.1674132139,261161.66573348266,184251.6433370661,244863.59462486007,194877.83706606948,198696.24076147826,198405.03863381862,226822.85722284438,215744.7099664054,202006.83258678604,180247.07390817476,1200942.2984322514,
